index,DEBTINC,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,BAD
789,19.429084265,21600,,65935.0,HomeImp,Office,8.0,0.0,0.0,111.06809784,1.0,5.0,0
790,25.77278284,10000,,69502.0,,,,,,,,,0
791,21.297339233,8500,83157.0,202962.0,HomeImp,Self,14.0,0.0,0.0,13.68276401,,8.0,0
792,,3400,37000.0,52000.0,HomeImp,Office,2.0,0.0,1.0,183.29991561,0.0,6.0,1
793,37.612682724,5500,70481.0,82446.0,HomeImp,Other,8.0,0.0,1.0,116.59197688,0.0,24.0,0
794,36.537400531,20600,91180.0,98088.0,DebtCon,ProfExe,2.0,1.0,0.0,125.67684987,0.0,20.0,0
795,28.662173401,17200,43996.0,79419.0,DebtCon,Mgr,5.0,0.0,0.0,140.97340097,0.0,9.0,0
796,23.703067187,9000,8221.0,38290.0,DebtCon,Other,4.0,0.0,0.0,266.38379937,0.0,12.0,0
797,35.459160501,39700,146341.0,208296.0,HomeImp,ProfExe,5.0,0.0,0.0,139.4367339,0.0,31.0,0
798,33.167431222,21600,77139.0,185494.0,,Other,11.0,0.0,0.0,358.42842429,0.0,17.0,0
799,38.41536702,18400,63569.0,95729.0,HomeImp,ProfExe,23.0,0.0,0.0,237.2759487,0.0,23.0,0
800,25.105086064,29600,233916.0,291490.0,DebtCon,ProfExe,15.0,0.0,1.0,259.73346527,2.0,25.0,0
801,40.372556541,16300,49868.0,76131.0,DebtCon,Other,9.0,0.0,0.0,81.274155797,2.0,9.0,1
802,28.004398484,17000,73184.0,96889.0,DebtCon,Mgr,0.0,0.0,0.0,71.953791991,0.0,16.0,0
803,35.327836168,16900,71672.0,96677.0,DebtCon,Other,1.0,0.0,0.0,153.79169482,0.0,30.0,0
804,30.424481104,20900,122807.0,150896.0,DebtCon,Other,5.0,0.0,0.0,123.4795377,2.0,13.0,1
805,35.272073735,5500,,35402.0,HomeImp,,,,,,,,0
806,,40000,120000.0,159000.0,DebtCon,Other,0.0,0.0,1.0,314.5,6.0,52.0,1
807,34.082178462,11500,104790.0,122169.0,,Office,16.0,1.0,0.0,266.12105655,0.0,16.0,0
808,25.630798735,19400,167450.0,200902.0,DebtCon,ProfExe,9.0,0.0,0.0,264.69798241,1.0,37.0,0
809,38.939650897,18200,78077.0,105522.0,DebtCon,ProfExe,0.0,0.0,0.0,278.44302157,2.0,22.0,0
810,42.132280565,16900,31143.0,75125.0,HomeImp,Other,,1.0,0.0,237.17904542,0.0,49.0,0
811,41.149041231,22400,37726.0,59799.0,DebtCon,Other,,0.0,0.0,219.48929847,0.0,12.0,0
812,38.62337208,10200,71111.0,80385.0,DebtCon,Office,4.0,1.0,2.0,170.28188255,2.0,29.0,0
813,33.715351649,25100,46614.0,69750.0,DebtCon,Office,17.0,0.0,0.0,193.25257944,1.0,22.0,0
814,42.244927573,6400,99131.0,125652.0,HomeImp,Other,8.0,,,419.3751538,1.0,50.0,0
815,31.571294918,47600,,86652.0,HomeImp,Office,7.0,0.0,0.0,304.05810226,0.0,13.0,0
816,34.599668975,20800,63764.0,97090.0,DebtCon,Office,1.0,0.0,0.0,63.248876919,0.0,23.0,0
817,40.315790028,23700,144373.0,180927.0,DebtCon,ProfExe,5.0,,,175.81537537,5.0,43.0,0
818,34.19175206,12900,151991.0,179521.0,HomeImp,Office,6.0,0.0,0.0,186.8053299,0.0,55.0,0
819,35.635393849,14700,51829.0,69136.0,DebtCon,Other,14.0,0.0,0.0,169.98530778,0.0,18.0,1
820,41.546002515,14600,86199.0,95034.0,HomeImp,Office,,0.0,0.0,164.29505001,1.0,25.0,0
821,39.126130259,11200,93649.0,113833.0,DebtCon,Other,13.0,0.0,0.0,205.11724572,3.0,16.0,0
822,,5200,91250.0,110000.0,HomeImp,Office,24.0,0.0,0.0,123.76666667,1.0,12.0,0
823,32.514768714,41100,129281.0,194500.0,DebtCon,Mgr,,1.0,0.0,197.43206905,0.0,25.0,0
824,31.12184071,12800,206527.0,227737.0,HomeImp,ProfExe,11.0,0.0,0.0,225.20132562,0.0,22.0,0
825,34.936673908,16400,100014.0,122281.0,DebtCon,ProfExe,0.0,0.0,0.0,123.13398762,0.0,30.0,0
826,30.635348147,14200,84718.0,103804.0,HomeImp,Other,21.0,0.0,0.0,123.66357507,4.0,23.0,0
827,,6500,22789.0,35836.0,HomeImp,Office,1.0,0.0,0.0,110.56666667,2.0,30.0,0
828,41.549331297,19900,168732.0,224270.0,DebtCon,Office,12.0,0.0,0.0,217.63725461,0.0,32.0,0
829,44.552154152,17100,27842.0,74459.0,HomeImp,Other,,0.0,0.0,248.71878008,0.0,49.0,0
830,,10000,64320.0,102375.0,DebtCon,Office,10.0,0.0,0.0,148.16666667,1.0,13.0,0
831,30.768637688,23100,133867.0,174105.0,,Mgr,26.0,,3.0,332.40983989,0.0,28.0,0
832,37.99240801,15900,107336.0,120451.0,DebtCon,Other,1.0,0.0,0.0,123.46551939,2.0,21.0,0
833,27.090894722,17600,,66000.0,,,7.0,0.0,0.0,111.78570044,0.0,14.0,0
834,35.769425427,9900,83821.0,124527.0,HomeImp,Office,30.0,0.0,0.0,319.65197133,1.0,37.0,0
835,37.753876623,30400,46948.0,80473.0,DebtCon,Office,0.0,0.0,0.0,151.59709716,2.0,19.0,0
836,,10000,66399.0,78000.0,,ProfExe,0.9,0.0,0.0,112.6,0.0,15.0,1
837,22.21960047,16200,62258.0,92595.0,DebtCon,Office,2.0,0.0,0.0,177.85421954,0.0,25.0,0
838,35.262113587,22600,72522.0,91587.0,DebtCon,Other,2.0,0.0,0.0,99.000467962,2.0,30.0,0
839,35.72928694,28700,25190.0,59841.0,DebtCon,Office,1.0,0.0,1.0,201.17678326,0.0,11.0,1
840,,21000,69231.0,95000.0,DebtCon,ProfExe,8.0,0.0,7.0,116.7,1.0,22.0,1
841,28.394817363,14800,46698.0,60679.0,DebtCon,,6.0,1.0,0.0,126.49380515,2.0,10.0,0
842,,12000,48786.0,89800.0,HomeImp,ProfExe,29.9,0.0,5.0,220.13333333,1.0,16.0,1
843,29.462134076,11400,52068.0,80643.0,HomeImp,Other,2.0,0.0,2.0,199.08772113,0.0,13.0,0
844,38.719965803,22300,101738.0,145709.0,HomeImp,,,,,,,,0
845,36.134959463,22900,61067.0,96306.0,DebtCon,Other,5.0,0.0,0.0,228.898609,1.0,20.0,0
846,35.986669908,17300,44031.0,79187.0,DebtCon,Other,0.0,,1.0,299.70523733,1.0,10.0,0
847,36.155277517,24300,41323.0,73309.0,DebtCon,Other,27.0,0.0,1.0,298.18590413,2.0,32.0,0
848,36.982729198,18500,23618.0,37539.0,,Office,1.0,0.0,0.0,199.7237771,0.0,15.0,0
849,,10800,,,,,,,,,,,0
850,,2500,15000.0,20200.0,HomeImp,,18.0,0.0,0.0,136.06666667,1.0,19.0,1
851,41.654211317,28900,102108.0,147463.0,DebtCon,Mgr,19.0,0.0,0.0,205.8658949,0.0,13.0,0
852,36.302409222,9100,50606.0,58822.0,DebtCon,Other,11.0,0.0,0.0,89.644833421,0.0,22.0,0
853,26.86773396,21000,94019.0,134565.0,DebtCon,ProfExe,,0.0,0.0,196.19790754,0.0,21.0,0
854,31.244398501,39000,36335.0,50704.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,0
855,37.428937524,13400,67941.0,84973.0,DebtCon,Office,6.0,1.0,3.0,179.97707017,3.0,30.0,0
856,2.5943644469,30300,,52545.0,,,1.0,1.0,3.0,187.72218451,10.0,15.0,1
857,,8900,72581.0,90585.0,DebtCon,Office,18.0,1.0,1.0,207.96666667,0.0,30.0,1
858,36.95089224,9700,98232.0,117321.0,DebtCon,Other,19.0,0.0,2.0,194.42471787,2.0,15.0,0
859,40.246901138,18600,14167.0,71194.0,DebtCon,Office,,0.0,0.0,264.01712414,0.0,21.0,0
860,28.013238842,23300,88825.0,104609.0,HomeImp,,8.0,,,,,,0
861,,9700,59100.0,74986.0,HomeImp,Office,14.0,0.0,0.0,244.53333333,1.0,32.0,0
862,37.823173086,21400,53071.0,104997.0,DebtCon,Office,1.0,0.0,4.0,173.57510466,0.0,47.0,0
863,42.138106434,25400,76194.0,98188.0,DebtCon,Mgr,0.0,,,245.26785331,5.0,23.0,0
864,19.640667266,22400,130184.0,164189.0,DebtCon,ProfExe,6.0,0.0,0.0,173.64133881,0.0,39.0,0
865,29.96620202,13500,44586.0,73764.0,DebtCon,Other,2.0,0.0,0.0,263.93117074,0.0,21.0,0
866,28.602076071,13000,44875.0,57713.0,DebtCon,Other,0.0,1.0,0.0,184.99032439,1.0,12.0,0
867,41.841690898,23500,86144.0,138953.0,DebtCon,Other,13.0,0.0,0.0,110.05419832,3.0,15.0,0
868,26.484886371,25500,79689.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,114.96849873,0.0,19.0,0
869,53.848219887,18600,64248.0,82690.0,DebtCon,Mgr,0.0,1.0,0.0,89.189005469,0.0,23.0,1
870,31.283061018,12800,29100.0,39264.0,HomeImp,Other,7.0,0.0,0.0,93.395002466,2.0,12.0,0
871,21.009280887,14800,30282.0,61986.0,DebtCon,ProfExe,7.0,0.0,0.0,249.24880458,0.0,16.0,0
872,26.5682704,15000,80988.0,97404.0,DebtCon,ProfExe,10.0,3.0,0.0,188.50167197,1.0,30.0,0
873,35.039075366,31200,14906.0,64767.0,DebtCon,Other,0.0,0.0,0.0,80.355570586,0.0,5.0,0
874,,14000,,58407.0,,,8.0,0.0,0.0,107.53333333,0.0,15.0,0
875,,2000,22608.0,,,,18.0,,,,,,1
876,30.445375631,8200,,38648.0,HomeImp,Other,,,,302.53018223,,10.0,0
877,36.692324058,30700,14834.0,64870.0,DebtCon,Other,1.0,0.0,0.0,99.704362118,1.0,5.0,0
878,42.387985513,30800,15428.0,45495.0,DebtCon,Other,28.0,0.0,0.0,200.50912433,0.0,15.0,0
879,41.651691707,12700,61840.0,73541.0,DebtCon,ProfExe,1.0,0.0,0.0,157.89244671,2.0,35.0,0
880,40.921433337,20900,61402.0,88659.0,DebtCon,ProfExe,9.0,3.0,0.0,164.24893233,1.0,63.0,1
881,20.327137907,20200,130401.0,171686.0,DebtCon,ProfExe,7.0,0.0,0.0,178.94254482,0.0,38.0,0
882,40.308259362,5100,179725.0,251962.0,DebtCon,Sales,,0.0,0.0,127.49881344,0.0,22.0,0
883,35.503664257,11900,,39433.0,HomeImp,Other,,,1.0,81.394829612,0.0,9.0,0
884,,18800,63836.0,87000.0,DebtCon,Other,8.0,2.0,1.0,110.56666667,2.0,33.0,1
885,18.617288691,7200,79946.0,113807.0,DebtCon,Office,1.0,0.0,0.0,238.45882498,0.0,37.0,0
886,26.799930011,23200,96345.0,135081.0,DebtCon,ProfExe,,0.0,0.0,217.48054226,0.0,20.0,0
887,64.775727757,23800,55753.0,87971.0,HomeImp,Other,1.0,0.0,0.0,56.667099395,0.0,13.0,1
888,37.584358941,22200,125703.0,162648.0,DebtCon,Office,3.0,,0.0,374.21148682,,51.0,0
889,,40000,76769.0,129000.0,DebtCon,Sales,30.0,0.0,0.0,286.3,2.0,35.0,1
890,37.575821975,25500,143881.0,178914.0,DebtCon,ProfExe,7.0,0.0,0.0,323.0225718,0.0,35.0,0
891,28.275562841,14900,65843.0,86628.0,HomeImp,Other,,0.0,0.0,288.58189104,0.0,20.0,0
892,33.196412457,15700,79346.0,93472.0,DebtCon,Mgr,19.0,0.0,0.0,244.47605696,11.0,23.0,0
893,36.955917364,34800,139519.0,195663.0,DebtCon,ProfExe,22.0,0.0,0.0,182.66477215,0.0,22.0,0
894,28.730851165,13100,61853.0,73480.0,,Other,13.0,0.0,0.0,258.93715422,0.0,26.0,0
895,37.773300594,8900,62733.0,77741.0,DebtCon,Mgr,8.0,0.0,0.0,68.890096166,3.0,17.0,1
896,,27500,132000.0,179000.0,DebtCon,ProfExe,1.0,1.0,0.0,226.23333333,2.0,19.0,0
897,,16000,88238.0,117500.0,DebtCon,Other,4.0,0.0,3.0,176.46666667,5.0,34.0,1
898,37.15549756,20300,21281.0,90551.0,DebtCon,Other,22.0,0.0,0.0,219.08822376,2.0,41.0,0
899,38.513997448,8900,80334.0,87448.0,DebtCon,Mgr,18.0,0.0,0.0,279.87655021,0.0,23.0,0
900,34.396301781,26900,57414.0,92916.0,DebtCon,Office,0.0,0.0,0.0,70.281905709,0.0,22.0,0
901,,15000,38000.0,73200.0,DebtCon,Other,6.0,0.0,0.0,171.3,0.0,17.0,1
902,45.114319388,6400,9113.0,46351.0,HomeImp,Self,,0.0,0.0,202.25079583,0.0,11.0,0
903,27.705856544,9700,77394.0,86917.0,DebtCon,Office,16.0,0.0,1.0,81.461400461,0.0,9.0,0
904,37.816570803,31900,15150.0,61388.0,DebtCon,Other,1.0,0.0,0.0,101.85943871,1.0,5.0,0
905,35.800071424,18600,43438.0,69441.0,DebtCon,Office,1.0,0.0,0.0,229.2744494,0.0,11.0,0
906,34.222246713,33500,18934.0,42328.0,DebtCon,Mgr,5.0,0.0,0.0,38.699227219,0.0,6.0,0
907,39.547882702,11500,61264.0,75647.0,DebtCon,Office,11.0,0.0,0.0,262.89018789,3.0,36.0,0
908,,25000,98500.0,130000.0,DebtCon,Other,5.0,0.0,1.0,201.83333333,4.0,43.0,1
909,31.8406351,23400,72262.0,94646.0,DebtCon,Other,2.0,0.0,0.0,105.99926564,1.0,29.0,0
910,,9300,44026.0,70535.0,HomeImp,Office,12.0,3.0,1.0,245.9,2.0,29.0,0
911,35.583403169,7600,,28593.0,HomeImp,Office,20.0,0.0,0.0,180.16893732,0.0,16.0,0
912,27.946675965,18200,61690.0,89963.0,HomeImp,ProfExe,15.0,0.0,2.0,157.40967898,0.0,14.0,0
913,40.174064762,51800,174945.0,251643.0,DebtCon,ProfExe,5.0,0.0,0.0,257.80792887,1.0,33.0,0
914,25.042596687,10100,73174.0,91101.0,DebtCon,Office,14.0,0.0,0.0,77.117090664,0.0,8.0,0
915,40.70254787,9900,54961.0,70609.0,DebtCon,Mgr,6.0,,4.0,105.9346916,2.0,11.0,0
916,,13500,65000.0,,DebtCon,ProfExe,14.0,0.0,2.0,105.5,4.0,34.0,1
917,11.769692151,8200,,49362.0,,,,,,,,,0
918,34.94670077,22800,52644.0,96376.0,DebtCon,Other,7.0,0.0,0.0,238.38014523,0.0,19.0,0
919,29.835960721,6300,79667.0,96988.0,DebtCon,ProfExe,1.0,,,,,,0
920,22.71865262,27000,,61844.0,DebtCon,Other,26.0,0.0,0.0,133.09973693,0.0,8.0,0
921,,6000,47625.0,85925.0,HomeImp,Office,0.1,2.0,1.0,154.13333333,4.0,26.0,1
922,,19600,109500.0,136000.0,DebtCon,ProfExe,12.0,2.0,0.0,183.96666667,3.0,32.0,1
923,32.509012068,17800,44326.0,79651.0,DebtCon,ProfExe,4.0,0.0,0.0,246.7969491,3.0,32.0,0
924,30.253969922,11700,68059.0,86216.0,DebtCon,Other,3.0,,,175.65856785,,35.0,0
925,,22600,233000.0,260000.0,HomeImp,Self,6.0,1.0,0.0,244.53333333,3.0,51.0,0
926,,25000,89000.0,122000.0,DebtCon,ProfExe,0.0,1.0,0.0,193.8,3.0,38.0,0
927,31.360727251,25200,74038.0,114722.0,DebtCon,Mgr,9.0,0.0,1.0,304.00415592,1.0,28.0,0
928,24.490438355,12000,63019.0,74204.0,DebtCon,Office,6.0,0.0,0.0,98.591738332,2.0,14.0,0
929,22.826892443,15800,20665.0,43790.0,DebtCon,Mgr,8.0,0.0,0.0,108.41393655,0.0,11.0,0
930,22.643395545,13800,57481.0,89421.0,DebtCon,ProfExe,9.0,0.0,0.0,183.10936064,0.0,19.0,0
931,27.69600093,15600,74156.0,101136.0,DebtCon,Mgr,11.0,0.0,3.0,107.38846759,0.0,24.0,1
932,,17000,43000.0,63500.0,DebtCon,Other,8.0,0.0,0.0,46.666666667,3.0,11.0,1
933,,17000,52700.0,78000.0,DebtCon,Other,2.0,0.0,0.0,62.9,0.0,10.0,1
934,30.206893343,20000,28440.0,91704.0,DebtCon,ProfExe,10.0,0.0,0.0,143.63743879,0.0,20.0,0
935,,38700,,60000.0,DebtCon,Other,0.0,0.0,0.0,235.36666667,1.0,15.0,1
936,34.443092173,35600,31807.0,51823.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,0
937,42.179786422,23500,75708.0,102198.0,DebtCon,Mgr,2.0,,,231.43431589,5.0,23.0,0
938,33.834671174,20200,41479.0,70102.0,DebtCon,Office,5.0,0.0,0.0,172.91171488,2.0,26.0,0
939,30.322114625,21900,148955.0,118862.0,,ProfExe,6.0,0.0,0.0,93.92588206,3.0,34.0,0
940,35.095519931,26700,,120179.0,DebtCon,Mgr,8.0,0.0,0.0,162.12582,0.0,27.0,0
941,36.334814357,11300,46120.0,52911.0,HomeImp,Mgr,19.0,0.0,0.0,229.44157776,1.0,17.0,0
942,32.612662762,8900,63342.0,78275.0,DebtCon,,19.0,0.0,0.0,162.19648426,1.0,11.0,0
943,44.915160551,15800,104913.0,121214.0,DebtCon,ProfExe,2.0,0.0,0.0,134.00383024,0.0,21.0,1
944,39.244599535,15300,77069.0,104534.0,DebtCon,ProfExe,0.0,0.0,0.0,276.9242472,2.0,21.0,0
945,27.467001805,17800,51689.0,115660.0,DebtCon,ProfExe,16.0,0.0,0.0,270.04499102,0.0,19.0,0
946,,6200,42100.0,57385.0,DebtCon,Other,8.5,0.0,1.0,164.8,1.0,28.0,1
947,37.949593407,34300,146171.0,196270.0,DebtCon,ProfExe,19.0,0.0,0.0,195.55580104,1.0,21.0,0
948,43.136770157,25400,158111.0,209649.0,HomeImp,Other,10.0,0.0,0.0,254.33618951,1.0,34.0,0
949,30.343448604,6500,51724.0,87770.0,DebtCon,,4.0,0.0,0.0,209.32631158,4.0,29.0,0
950,35.357287245,18200,62141.0,90434.0,DebtCon,Office,0.0,0.0,0.0,69.410776649,0.0,22.0,0
951,33.016153118,16900,53252.0,89720.0,DebtCon,Office,29.0,0.0,0.0,204.58793388,0.0,22.0,0
952,28.895954854,16900,43643.0,80639.0,DebtCon,Mgr,3.0,0.0,0.0,128.58182369,1.0,8.0,0
953,26.251888349,10600,50662.0,62491.0,DebtCon,Other,0.0,0.0,0.0,197.70926699,1.0,13.0,0
954,41.363878281,19700,5700.0,24457.0,DebtCon,Other,,0.0,0.0,60.156329912,1.0,19.0,0
955,35.38186329,31200,38352.0,80550.0,DebtCon,Mgr,21.0,1.0,0.0,116.4379076,0.0,14.0,1
956,,2800,4000.0,60850.0,HomeImp,Other,16.0,4.0,0.0,112.63333333,2.0,9.0,1
957,29.06412827,13200,70069.0,88303.0,DebtCon,Other,3.0,0.0,0.0,240.8560165,2.0,25.0,0
958,,28000,86600.0,127000.0,DebtCon,ProfExe,6.5,0.0,4.0,234.36666667,5.0,35.0,1
959,42.603640874,42300,367089.0,469771.0,HomeImp,ProfExe,3.0,0.0,0.0,310.05152353,4.0,14.0,0
960,28.065590866,15400,100848.0,129454.0,HomeImp,ProfExe,10.0,0.0,0.0,174.89651925,2.0,31.0,0
961,39.699961675,16400,107669.0,115881.0,DebtCon,Other,0.0,0.0,0.0,136.81211951,1.0,21.0,0
962,38.201210401,21900,61468.0,87450.0,DebtCon,Office,5.0,,,166.61081662,,16.0,0
963,,13500,47900.0,135500.0,DebtCon,Other,2.0,0.0,0.0,276.06666667,5.0,43.0,0
964,30.277005376,12200,70722.0,81760.0,DebtCon,Other,0.0,0.0,0.0,219.78527278,3.0,26.0,0
965,36.544273113,15600,92789.0,123455.0,DebtCon,Other,13.0,0.0,0.0,176.73493223,0.0,26.0,0
966,,12500,41301.0,60000.0,DebtCon,Other,2.0,0.0,0.0,77.233333333,0.0,12.0,1
967,1.920694367,15000,,68020.0,,,1.0,0.0,0.0,,0.0,0.0,0
968,,17000,74910.0,112375.0,DebtCon,Office,41.0,0.0,0.0,95.2,3.0,28.0,1
969,40.315083491,31000,133471.0,188154.0,DebtCon,ProfExe,0.0,0.0,0.0,218.53826063,2.0,18.0,0
970,38.393634669,17200,48427.0,66082.0,DebtCon,Mgr,29.0,0.0,0.0,283.84875911,1.0,16.0,0
971,26.981182976,43700,,48535.0,DebtCon,Other,,6.0,,95.719805446,,19.0,0
972,37.864832833,20500,82638.0,109915.0,DebtCon,Other,,0.0,0.0,176.3666652,1.0,25.0,0
973,39.547733785,28600,32136.0,51599.0,DebtCon,Other,35.0,0.0,0.0,284.08384845,0.0,23.0,0
974,30.689439205,12200,206613.0,232176.0,HomeImp,ProfExe,10.0,0.0,1.0,237.31576972,0.0,22.0,0
975,40.42119971,18900,39727.0,68477.0,DebtCon,Office,11.0,0.0,2.0,134.27984227,0.0,22.0,0
976,,7500,80440.0,72920.0,HomeImp,Mgr,8.0,0.0,1.0,201.5,0.0,24.0,1
977,38.191626025,11500,44097.0,58336.0,DebtCon,Office,0.0,0.0,0.0,173.31832075,0.0,20.0,0
978,43.335346713,13700,77824.0,94840.0,DebtCon,Other,6.0,0.0,0.0,195.04218544,3.0,19.0,0
979,38.656846663,25300,137813.0,214014.0,HomeImp,ProfExe,5.0,0.0,0.0,187.19250991,0.0,27.0,0
980,37.308536262,33700,147522.0,198737.0,DebtCon,ProfExe,20.0,0.0,0.0,188.14935613,1.0,21.0,0
981,37.51836575,12800,40932.0,72172.0,DebtCon,Other,20.0,0.0,0.0,162.04401039,0.0,16.0,1
982,,20000,161000.0,204000.0,DebtCon,ProfExe,5.0,3.0,7.0,205.93333333,5.0,25.0,1
983,24.120451557,6700,,30544.0,DebtCon,Other,2.0,0.0,0.0,283.89723134,0.0,14.0,0
984,,10000,76700.0,97800.0,DebtCon,Other,25.0,,10.0,205.23333333,3.0,26.0,1
985,31.770101546,14700,90662.0,111778.0,DebtCon,ProfExe,1.0,1.0,1.0,148.42324633,0.0,33.0,0
986,37.077041528,19200,83591.0,109772.0,HomeImp,ProfExe,4.0,0.0,0.0,101.49881202,1.0,25.0,0
987,34.015914976,21900,52735.0,75372.0,DebtCon,ProfExe,5.0,0.0,1.0,217.02094018,6.0,23.0,1
988,29.551583139,10800,49254.0,80527.0,HomeImp,Other,2.0,0.0,2.0,202.53743039,0.0,13.0,0
989,36.438724078,22400,127967.0,167764.0,DebtCon,Office,1.0,,0.0,377.86498468,,52.0,0
990,43.762930265,14900,58204.0,71257.0,DebtCon,Office,3.0,3.0,2.0,206.51873487,1.0,50.0,1
991,,10700,41144.0,59375.0,DebtCon,Other,2.0,0.0,0.0,73.6,1.0,18.0,1
992,28.172032888,16200,49552.0,82523.0,DebtCon,Mgr,4.0,0.0,0.0,131.7057154,1.0,8.0,0
993,33.974281202,14600,82698.0,104963.0,DebtCon,Office,30.0,,1.0,344.28202028,1.0,50.0,0
994,40.349929995,15700,53478.0,68885.0,DebtCon,Other,5.0,0.0,0.0,83.69551611,5.0,17.0,1
995,34.784870381,17200,90567.0,118761.0,DebtCon,Other,14.0,0.0,0.0,139.34017022,2.0,9.0,0
996,32.304944123,19800,51454.0,68073.0,HomeImp,Office,1.0,0.0,0.0,130.97479082,0.0,17.0,0
997,,4000,58000.0,69440.0,HomeImp,Other,3.5,0.0,1.0,168.66666667,0.0,18.0,1
998,25.701276422,11800,32257.0,59515.0,DebtCon,Office,23.0,0.0,0.0,231.59994452,0.0,29.0,0
999,,5600,5000.0,66700.0,HomeImp,Other,31.0,1.0,1.0,204.06666667,0.0,11.0,1
1000,33.945586146,20600,62531.0,96584.0,DebtCon,Office,1.0,0.0,0.0,146.83996796,0.0,21.0,0
1001,32.333899345,21900,105787.0,142466.0,HomeImp,ProfExe,8.0,0.0,0.0,145.37717658,0.0,22.0,0
1002,33.591716314,9900,82697.0,100689.0,DebtCon,ProfExe,3.0,0.0,0.0,133.36579062,0.0,26.0,0
1003,39.975489828,9000,50170.0,64309.0,DebtCon,Mgr,7.0,,3.0,120.43122609,2.0,11.0,0
1004,19.268439553,23500,37858.0,60890.0,DebtCon,Other,2.0,0.0,0.0,110.05727377,0.0,17.0,0
1005,32.550837642,25100,77088.0,111568.0,DebtCon,Mgr,7.0,0.0,0.0,288.00802523,2.0,29.0,0
1006,38.593376406,21000,,91455.0,HomeImp,Other,7.0,0.0,0.0,174.42896876,1.0,15.0,0
1007,54.241334737,19700,62351.0,84624.0,DebtCon,Mgr,0.0,1.0,0.0,88.126516775,1.0,22.0,1
1008,39.601452126,30900,190480.0,298239.0,DebtCon,Other,27.0,0.0,1.0,164.60487057,0.0,23.0,0
1009,39.419136583,21800,,60392.0,DebtCon,Other,,0.0,1.0,300.84142875,0.0,18.0,0
1010,32.177916696,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.55692802,0.0,10.0,0
1011,,17000,12613.0,85000.0,DebtCon,Other,21.0,0.0,0.0,226.36666667,3.0,41.0,0
1012,32.552543335,6200,75657.0,84368.0,DebtCon,Sales,4.0,0.0,0.0,122.24494502,0.0,30.0,0
1013,38.327816354,16500,64081.0,100796.0,HomeImp,ProfExe,22.0,0.0,1.0,243.94168588,1.0,24.0,0
1014,40.278298303,27500,54511.0,84470.0,DebtCon,Other,9.0,0.0,1.0,140.24779602,3.0,29.0,0
1015,30.329929987,18800,22782.0,60590.0,HomeImp,ProfExe,8.0,0.0,0.0,198.87639548,0.0,13.0,0
1016,,20000,132436.0,180000.0,DebtCon,ProfExe,22.0,0.0,0.0,221.16666667,1.0,24.0,0
1017,26.50856379,20300,59809.0,107994.0,DebtCon,ProfExe,15.0,0.0,3.0,263.99129317,0.0,36.0,0
1018,34.871643115,28000,96015.0,127551.0,DebtCon,ProfExe,0.0,1.0,0.0,196.52348814,3.0,37.0,0
1019,34.0310957,24800,43287.0,72898.0,DebtCon,Other,8.0,0.0,0.0,87.01103562,1.0,18.0,0
1020,35.110448893,29400,39354.0,75553.0,DebtCon,Mgr,13.0,1.0,0.0,77.342597043,6.0,15.0,0
1021,35.474773102,16000,71861.0,95315.0,HomeImp,ProfExe,24.0,0.0,0.0,241.41251498,1.0,23.0,0
1022,,7100,54000.0,74800.0,DebtCon,Mgr,7.5,1.0,1.0,71.0,4.0,18.0,1
1023,,10000,53297.0,74925.0,HomeImp,Other,14.0,0.0,1.0,88.533333333,2.0,15.0,1
1024,,23800,19612.0,77300.0,DebtCon,ProfExe,15.0,0.0,6.0,173.46666667,0.0,19.0,1
1025,24.522374645,27800,19600.0,50594.0,DebtCon,Other,24.0,0.0,0.0,137.23404427,1.0,10.0,0
1026,,38000,290000.0,364000.0,DebtCon,ProfExe,0.3,0.0,0.0,126.83333333,6.0,32.0,1
1027,41.824914424,21400,113053.0,147467.0,DebtCon,Office,11.0,0.0,2.0,219.1538803,0.0,24.0,0
1028,36.390473606,28200,76011.0,129352.0,DebtCon,Office,1.0,0.0,0.0,302.80326065,0.0,23.0,0
1029,38.438681858,12500,26286.0,36002.0,DebtCon,Other,2.0,,,,,,0
1030,,20200,137000.0,174685.0,DebtCon,ProfExe,6.0,,,183.66666667,5.0,43.0,0
1031,41.559303671,21200,113648.0,145650.0,DebtCon,Office,11.0,0.0,1.0,231.01924428,0.0,24.0,0
1032,,27700,,65635.0,HomeImp,Other,18.0,0.0,3.0,221.1,1.0,28.0,1
1033,,32000,232000.0,36300.0,DebtCon,Mgr,3.0,0.0,2.0,206.03333333,3.0,50.0,0
1034,32.692515336,21900,70152.0,188365.0,,Other,9.0,0.0,0.0,367.54149045,0.0,17.0,0
1035,22.16287266,20800,,74486.0,DebtCon,Sales,6.0,0.0,0.0,407.58562369,0.0,24.0,0
1036,,17300,73000.0,95000.0,DebtCon,Other,5.0,2.0,1.0,90.3,6.0,30.0,1
1037,41.00966476,22600,142117.0,179173.0,DebtCon,ProfExe,5.0,,,200.8339688,4.0,42.0,0
1038,17.125660427,23000,,150364.0,,,,,,,,,0
